Ano,Município,Aparelho de Pesca,Pescado,kg no Período,nº de descargas do período
2018,Itajaí,Arrasto de parelha,Congro-rosa,"18,00",1
2018,Itajaí,Arrasto de parelha,Corcoroca,"25.054,00",18
2018,Itajaí,Arrasto de parelha,Corvina,"354.632,00",36
2018,Itajaí,Arrasto de parelha,Enchova,"701,00",4
2018,Itajaí,Arrasto de parelha,Enguia,"354,00",7
2018,Itajaí,Arrasto de parelha,Espada,"5.362,00",13
2018,Itajaí,Arrasto de parelha,Galo,"954,00",6
2018,Itajaí,Arrasto de parelha,Goete,"88.592,00",21
2018,Itajaí,Arrasto de parelha,Gordinho,"79.450,00",28
2018,Itajaí,Arrasto de parelha,Guaivira,"1.497,00",9
2018,Itajaí,Arrasto de parelha,Linguado,"7.645,00",11
2018,Itajaí,Arrasto de parelha,Linguado-areia,"2.000,00",1
2018,Itajaí,Arrasto de parelha,Mangangá,"573,00",5
2018,Itajaí,Arrasto de parelha,Maria-luiza,"214,00",3
2018,Itajaí,Arrasto de parelha,Maria-mole,"148.001,00",18
2018,Itajaí,Arrasto de parelha,Marimbá,"39,00",1
2018,Itajaí,Arrasto de parelha,Merluza,"91,00",2
2018,Itajaí,Arrasto de parelha,Miracéu,"131,00",3
2018,Itajaí,Arrasto de parelha,Mistura,"72.859,00",20
2018,Itajaí,Arrasto de parelha,Olho-de-cão,"2.580,00",8
2018,Itajaí,Arrasto de parelha,Palombeta,"256,00",4
2018,Itajaí,Arrasto de parelha,Pampo,"839,00",8
2018,Itajaí,Arrasto de parelha,Pargo-rosa,"19,00",1
2018,Itajaí,Arrasto de parelha,Paru,"198,00",2
2018,Itajaí,Arrasto de parelha,Peixe-porco,"312.798,00",26
2018,Itajaí,Arrasto de parelha,Peixe-sapo,"186,00",6
2018,Itajaí,Arrasto de parelha,Pescada,"1.247,00",5
2018,Itajaí,Arrasto de parelha,Pescada-amarela,"70.607,00",12
2018,Itajaí,Arrasto de parelha,Pescada-branca,"2.550,00",6
2018,Itajaí,Arrasto de parelha,Pescada-cambucu,"868,00",5
2018,Itajaí,Arrasto de parelha,Robalo,"2.100,00",3
2018,Itajaí,Arrasto de parelha,Roncador,"1.280,00",1
2018,Itajaí,Arrasto de parelha,Serrinha,"179,00",2
2018,Itajaí,Arrasto de parelha,Tira-vira,"1.148,00",6
2018,Itajaí,Arrasto de parelha,Xarelete,"300,00",1
2018,Itajaí,Arrasto duplo,Abrótea,"187.979,00",74
2018,Itajaí,Arrasto duplo,Abrótea-de-fundo,"423.340,00",19
2018,Itajaí,Arrasto duplo,Batata,"2.160,00",6
2018,Itajaí,Arrasto duplo,Betara,"17.152,00",34
2018,Itajaí,Arrasto duplo,Cabra,"234.110,00",76
2018,Itajaí,Arrasto duplo,Cação-bagre,"3.281,00",5
2018,Itajaí,Arrasto duplo,Cações,"851,00",1
2018,Itajaí,Arrasto duplo,Camarão-barba-ruça,"40.331,00",6
2018,Itajaí,Arrasto duplo,Camarão-branco,"1.050,00",3
2018,Itajaí,Arrasto duplo,Camarão-cristalino,"45.865,00",21
2018,Itajaí,Arrasto duplo,Camarão-rosa,"153.568,00",93
2018,Itajaí,Arrasto duplo,Camarão-santana,"3.916,00",5
2018,Itajaí,Arrasto duplo,Camarão-sete-barbas,"56.256,00",9
2018,Itajaí,Arrasto duplo,Castanha,"92.971,00",45
2018,Itajaí,Arrasto duplo,Congro,"4.149,00",9
2018,Itajaí,Arrasto duplo,Congro-rosa,"41.093,00",34
2018,Itajaí,Arrasto duplo,Corvina,"13.726,00",36
2018,Itajaí,Arrasto duplo,Emplastro,"58.665,00",54
2018,Itajaí,Arrasto duplo,Enguia,"612,00",4
2018,Itajaí,Arrasto duplo,Espada,"590,00",3
2018,Itajaí,Arrasto duplo,Ferrinho,"10.000,00",3
2018,Itajaí,Arrasto duplo,Goete,"7.038,00",12
2018,Itajaí,Arrasto duplo,Gordinho,"300,00",3
2018,Itajaí,Arrasto duplo,Linguado,"121.096,00",51
2018,Itajaí,Arrasto duplo,Linguado-areia,"98.409,00",60
2018,Itajaí,Arrasto duplo,Linguado-vermelho,"500,00",1
2018,Itajaí,Arrasto duplo,Lula,"14.960,00",24
2018,Itajaí,Arrasto duplo,Mangangá,"731,00",6
2018,Itajaí,Arrasto duplo,Maria-mole,"54.716,00",51
2018,Itajaí,Arrasto duplo,Merluza,"126.230,00",40
2018,Itajaí,Arrasto duplo,Miracéu,"300,00",1
2018,Itajaí,Arrasto duplo,Mistura,"131.790,00",100
2018,Itajaí,Arrasto duplo,Namorado,"51,00",2
2018,Itajaí,Arrasto duplo,Olho-de-cão,"134,00",1
2018,Itajaí,Arrasto duplo,Pargo-rosa,"20,00",1
2018,Itajaí,Arrasto duplo,Peixe-porco,"1.022,00",8
2018,Itajaí,Arrasto duplo,Peixe-sapo,"51.233,00",47
2018,Itajaí,Arrasto duplo,Peixe-tábua,"500,00",1
2018,Itajaí,Arrasto duplo,Pescada,"39,00",1
2018,Itajaí,Arrasto duplo,Pescada-amarela,"1.960,00",7
2018,Itajaí,Arrasto duplo,Pescada-branca,"10,00",1
2018,Itajaí,Arrasto duplo,Pescadinha-real,"500,00",1
2018,Itajaí,Arrasto duplo,Pitú,"14.460,00",17
2018,Itajaí,Arrasto duplo,Polvo,"2.325,00",26
2018,Itajaí,Arrasto duplo,Raia,"2.588,00",4
2018,Itajaí,Arrasto duplo,Sapateira,"3.383,00",8
2018,Itajaí,Arrasto duplo,Tira-vira,"21.050,00",51
2018,Itajaí,Arrasto duplo,Trilha,"4.916,00",30
2018,Itajaí,Arrasto simples,Abrótea,"11.999,00",15
2018,Itajaí,Arrasto simples,Abrótea-de-fundo,"150,00",1
2018,Itajaí,Arrasto simples,Batata,"20,00",1
2018,Itajaí,Arrasto simples,Cabra,"794.512,00",22
2018,Itajaí,Arrasto simples,Cação-bagre,"2.500,00",2
2018,Itajaí,Arrasto simples,Cação-gato,"1.000,00",1
2018,Itajaí,Arrasto simples,Castanha,"124.061,00",20
2018,Itajaí,Arrasto simples,Congro-rosa,"843,00",3
2018,Itajaí,Arrasto simples,Corvina,"11.550,00",8
2018,Itajaí,Arrasto simples,Emplastro,"50.500,00",12
2018,Itajaí,Arrasto simples,Enguia,"20,00",1
2018,Itajaí,Arrasto simples,Espada,"1.151,00",9
2018,Itajaí,Arrasto simples,Goete,"2.199,00",6
2018,Itajaí,Arrasto simples,Linguado,"3.871,00",4
2018,Itajaí,Arrasto simples,Linguado-areia,"24.312,00",16
2018,Itajaí,Arrasto simples,Maria-mole,"21.337,00",15
2018,Itajaí,Arrasto simples,Merluza,"2.515,00",14
2018,Itajaí,Arrasto simples,Mistura,"16.908,00",7
2018,Itajaí,Arrasto simples,Peixe-sapo,"1.415,00",3
2018,Itajaí,Arrasto simples,Raia,"5.875,00",2
2018,Itajaí,Arrasto simples,Tira-vira,"1.126,00",5
2018,Itajaí,Arrasto simples,Trilha,"17.061,00",13
2018,Laguna,Arrasto duplo,Camarão-barba-ruça,"18.064,00",4
2018,Laguna,Arrasto duplo,Camarão-rosa,"540,00",1
2018,Laguna,Arrasto duplo,Camarão-santana,"24.280,00",6
2018,Laguna,Arrasto duplo,Camarão-santana + barba-ruca,"21.860,00",5
2018,Laguna,Arrasto duplo,Camarão-sete-barbas,"7.180,00",1
2018,Laguna,Arrasto duplo,Camarões,"41.202,00",8
2018,Laguna,Arrasto duplo,Não discriminado,"8.980,00",2
2018,Navegantes,Arrasto de parelha,Abrótea,"35.337,00",31
2018,Navegantes,Arrasto de parelha,Bagre,"2.550,00",2
2018,Navegantes,Arrasto de parelha,Betara,"26.880,00",25
2018,Navegantes,Arrasto de parelha,Cabra,"68.780,00",31
2018,Navegantes,Arrasto de parelha,Castanha,"1.239.040,00",44
2018,Navegantes,Arrasto de parelha,Congro,"78,00",2
2018,Navegantes,Arrasto de parelha,Corcoroca,"660,00",2
2018,Navegantes,Arrasto de parelha,Corvina,"838.216,00",76
2018,Navegantes,Arrasto de parelha,Emplastro,"11.906,00",8
2018,Navegantes,Arrasto de parelha,Enguia,"600,00",4
2018,Navegantes,Arrasto de parelha,Espada,"49.310,00",22
2018,Navegantes,Arrasto de parelha,Galo,"5.060,00",5
2018,Navegantes,Arrasto de parelha,Goete,"218.600,00",33
2018,Navegantes,Arrasto de parelha,Gordinho,"59.694,00",31
2018,Navegantes,Arrasto de parelha,Linguado,"31.494,00",33
2018,Navegantes,Arrasto de parelha,Linguado-areia,"1.504,00",5
2018,Navegantes,Arrasto de parelha,Linguado-vermelho,"1.807,00",4
2018,Navegantes,Arrasto de parelha,Lula,"100,00",1
2018,Navegantes,Arrasto de parelha,Mangangá,"60,00",2
2018,Navegantes,Arrasto de parelha,Maria-luiza,"40,00",1
2018,Navegantes,Arrasto de parelha,Maria-mole,"693.996,00",46
2018,Navegantes,Arrasto de parelha,Merluza,"20,00",1
2018,Navegantes,Arrasto de parelha,Mistura,"1.121.217,00",72
2018,Navegantes,Arrasto de parelha,Olho-de-boi,"180,00",3
2018,Navegantes,Arrasto de parelha,Olho-de-cão,"7.500,00",5
2018,Navegantes,Arrasto de parelha,Palombeta,"44.500,00",7
2018,Navegantes,Arrasto de parelha,Pampo,"1.200,00",2
2018,Navegantes,Arrasto de parelha,Pargo-rosa,"40,00",1
2018,Navegantes,Arrasto de parelha,Peixe-porco,"367.140,00",26
2018,Navegantes,Arrasto de parelha,Peixe-sapo,"165,00",4
2018,Navegantes,Arrasto de parelha,Pescada,"9.200,00",2
2018,Navegantes,Arrasto de parelha,Pescada-amarela,"372.000,00",33
2018,Navegantes,Arrasto de parelha,Pescada-branca,"8.900,00",9
2018,Navegantes,Arrasto de parelha,Pescada-cambucu,"240,00",1
2018,Navegantes,Arrasto de parelha,Pescadinha-real,"88.620,00",12
2018,Navegantes,Arrasto de parelha,Roncador,"9.000,00",4
2018,Navegantes,Arrasto de parelha,Tira-vira,"1.040,00",3
2018,Navegantes,Arrasto duplo,Abrótea,"426.504,00",191
2018,Navegantes,Arrasto duplo,Abrótea-de-fundo,"572.294,00",49
2018,Navegantes,Arrasto duplo,Bagre,"8,00",1
2018,Navegantes,Arrasto duplo,Batata,"8.473,00",7
2018,Navegantes,Arrasto duplo,Betara,"37.093,00",77
2018,Navegantes,Arrasto duplo,Cabra,"321.145,00",173
2018,Navegantes,Arrasto duplo,Cação-bagre,"300,00",1
2018,Navegantes,Arrasto duplo,Cação-gato,"60,00",1
2018,Navegantes,Arrasto duplo,Caçonete,"200,00",1
2018,Navegantes,Arrasto duplo,Calamar-argentino,"500,00",1
2018,Navegantes,Arrasto duplo,Camarão-barba-ruça,"153.210,00",41
2018,Navegantes,Arrasto duplo,Camarão-branco,"8.988,00",36
2018,Navegantes,Arrasto duplo,Camarão-cristalino,"243.418,00",81
2018,Navegantes,Arrasto duplo,Camarão-rosa,"681.071,00",329
2018,Navegantes,Arrasto duplo,Camarão-santana,"36.362,00",29
2018,Navegantes,Arrasto duplo,Camarão-santana + barba-ruca,"300,00",1
2018,Navegantes,Arrasto duplo,Camarão-sete-barbas,"391.445,00",78
2018,Navegantes,Arrasto duplo,Camarões,"21,00",1
2018,Navegantes,Arrasto duplo,Castanha,"50.848,00",41
2018,Navegantes,Arrasto duplo,Congro,"6.362,00",18
2018,Navegantes,Arrasto duplo,Congro-rosa,"42.672,00",54
2018,Navegantes,Arrasto duplo,Corcoroca,"2.160,00",7
2018,Navegantes,Arrasto duplo,Corvina,"59.590,00",57
2018,Navegantes,Arrasto duplo,Dourado,"109,00",2
2018,Navegantes,Arrasto duplo,Emplastro,"80.620,00",121
2018,Navegantes,Arrasto duplo,Enguia,"775,00",6
2018,Navegantes,Arrasto duplo,Espada,"1.190,00",7
2018,Navegantes,Arrasto duplo,Ferrinho,"6.520,00",4
2018,Navegantes,Arrasto duplo,Galo-de-profundidade,"9.800,00",6
2018,Navegantes,Arrasto duplo,Goete,"43.103,00",46
2018,Navegantes,Arrasto duplo,Gordinho,"5.132,00",21
2018,Navegantes,Arrasto duplo,Linguado,"98.531,00",76
2018,Navegantes,Arrasto duplo,Linguado-areia,"129.629,00",140
2018,Navegantes,Arrasto duplo,Lula,"53.969,00",89
2018,Navegantes,Arrasto duplo,Mangangá,"2.218,00",9
2018,Navegantes,Arrasto duplo,Maria-luiza,"1.180,00",5
2018,Navegantes,Arrasto duplo,Maria-mole,"66.500,00",54
2018,Navegantes,Arrasto duplo,Merluza,"229.225,00",66
2018,Navegantes,Arrasto duplo,Miracéu,"480,00",6
2018,Navegantes,Arrasto duplo,Mistura,"1.105.413,00",457
2018,Navegantes,Arrasto duplo,Namorado,"4,00",1
2018,Navegantes,Arrasto duplo,Olho-de-boi,"100,00",2
2018,Navegantes,Arrasto duplo,Papa-moscas,"280,00",2
2018,Navegantes,Arrasto duplo,Pargo-rosa,"40,00",1
2018,Navegantes,Arrasto duplo,Peixe-porco,"137.071,00",31
2018,Navegantes,Arrasto duplo,Peixe-sapo,"71.886,00",63
2018,Navegantes,Arrasto duplo,Pescada,"3.020,00",4
2018,Navegantes,Arrasto duplo,Pescada-amarela,"5.590,00",11
2018,Navegantes,Arrasto duplo,Pescadinha-real,"2.740,00",4
2018,Navegantes,Arrasto duplo,Pitú,"77.493,00",98
2018,Navegantes,Arrasto duplo,Polvo,"7.356,00",59
2018,Navegantes,Arrasto duplo,Raia,"4.406,00",5
2018,Navegantes,Arrasto duplo,Sapateira,"9.143,00",45
2018,Navegantes,Arrasto duplo,Sarrão,"2.140,00",3
2018,Navegantes,Arrasto duplo,Tira-vira,"27.169,00",65
2018,Navegantes,Arrasto duplo,Trilha,"14.254,00",55
2018,Navegantes,Arrasto simples,Abrótea,"14.892,00",15
2018,Navegantes,Arrasto simples,Abrótea-de-fundo,"2.000,00",2
2018,Navegantes,Arrasto simples,Betara,"660,00",2
2018,Navegantes,Arrasto simples,Cabra,"856.680,00",30
2018,Navegantes,Arrasto simples,Cação-bagre,"1.400,00",3
2018,Navegantes,Arrasto simples,Cação-gato,"3.500,00",3
2018,Navegantes,Arrasto simples,Castanha,"201.320,00",20
2018,Navegantes,Arrasto simples,Congro-rosa,"4.000,00",12
2018,Navegantes,Arrasto simples,Corcoroca,"740,00",1
2018,Navegantes,Arrasto simples,Corvina,"52.920,00",14
2018,Navegantes,Arrasto simples,Emplastro,"94.420,00",24
2018,Navegantes,Arrasto simples,Enchova,"40,00",1
2018,Navegantes,Arrasto simples,Espada,"1.100,00",2
2018,Navegantes,Arrasto simples,Goete,"13.400,00",5
2018,Navegantes,Arrasto simples,Gordinho,"1.600,00",2
2018,Navegantes,Arrasto simples,Linguado,"8.130,00",7
2018,Navegantes,Arrasto simples,Linguado-areia,"33.800,00",20
2018,Navegantes,Arrasto simples,Maria-mole,"81.200,00",18
2018,Navegantes,Arrasto simples,Merluza,"500,00",1
2018,Navegantes,Arrasto simples,Miracéu,"20,00",1
2018,Navegantes,Arrasto simples,Mistura,"623.297,00",27
2018,Navegantes,Arrasto simples,Olho-de-boi,"40,00",1
2018,Navegantes,Arrasto simples,Pampo,"20,00",1
2018,Navegantes,Arrasto simples,Peixe-porco,"60,00",1
2018,Navegantes,Arrasto simples,Peixe-sapo,"4.780,00",10
2018,Navegantes,Arrasto simples,Pescada-cambucu,"20,00",1
2018,Navegantes,Arrasto simples,Tira-vira,"4.400,00",9
2018,Navegantes,Arrasto simples,Trilha,"32.800,00",16
2018,Porto Belo,Arrasto de parelha,Abrótea,"2.000,00",1
2018,Porto Belo,Arrasto de parelha,Betara,"515,00",1
2018,Porto Belo,Arrasto de parelha,Cabra,"11.560,00",1
2018,Porto Belo,Arrasto de parelha,Castanha,"24.940,00",1
2018,Porto Belo,Arrasto de parelha,Corcoroca,"100,00",1
2018,Porto Belo,Arrasto de parelha,Corvina,"9.370,00",1
2018,Porto Belo,Arrasto de parelha,Espada,"820,00",1
2018,Porto Belo,Arrasto de parelha,Galo,"100,00",1
2018,Porto Belo,Arrasto de parelha,Goete,"7.480,00",1
2018,Porto Belo,Arrasto de parelha,Gordinho,"1.124,00",1
2018,Porto Belo,Arrasto de parelha,Guaivira,"60,00",1
2018,Porto Belo,Arrasto de parelha,Linguado,"1.230,00",1
2018,Porto Belo,Arrasto de parelha,Linguado-areia,"300,00",1
2018,Porto Belo,Arrasto de parelha,Mangangá,"60,00",1
2018,Porto Belo,Arrasto de parelha,Maria-mole,"30.000,00",1
2018,Porto Belo,Arrasto de parelha,Miracéu,"140,00",1
2018,Porto Belo,Arrasto de parelha,Mistura,"420,00",1
2018,Porto Belo,Arrasto de parelha,Olho-de-cão,"960,00",1
2018,Porto Belo,Arrasto de parelha,Palombeta,"340,00",1
2018,Porto Belo,Arrasto de parelha,Pampo,"60,00",1
2018,Porto Belo,Arrasto de parelha,Pargo-rosa,"140,00",1
2018,Porto Belo,Arrasto de parelha,Peixe-porco,"880,00",1
2018,Porto Belo,Arrasto de parelha,Pescada,"26.300,00",1
2018,Porto Belo,Arrasto de parelha,Pescada-cambucu,"60,00",1
2018,Porto Belo,Arrasto de parelha,Sardinha-lage,"340,00",1
2018,Porto Belo,Arrasto de parelha,Tira-vira,"800,00",1
2018,Porto Belo,Arrasto duplo,Camarão-rosa,"4.407,00",3
2018,Porto Belo,Arrasto duplo,Lula,"200,00",1
2018,Porto Belo,Arrasto duplo,Mistura,"4.700,00",3
2018,Porto Belo,Arrasto duplo,Peixe-porco,"35.000,00",1
2019,Itajaí,Arrasto de parelha,Abrótea,"430,00",2
2019,Itajaí,Arrasto de parelha,Betara,"4.488,00",5
2019,Itajaí,Arrasto de parelha,Cabra,"5.594,00",6
2019,Itajaí,Arrasto de parelha,Carapeba,"116,00",1
2019,Itajaí,Arrasto de parelha,Castanha,"77.297,00",4
2019,Itajaí,Arrasto de parelha,Corcoroca,"791,00",2
2019,Itajaí,Arrasto de parelha,Corvina,"86.538,00",10
2019,Itajaí,Arrasto de parelha,Enchova,"460,00",1
2019,Itajaí,Arrasto de parelha,Espada,"1.772,00",3
2019,Itajaí,Arrasto de parelha,Galo,"100,00",1
2019,Itajaí,Arrasto de parelha,Goete,"100.591,00",7
2019,Itajaí,Arrasto de parelha,Gordinho,"18.881,00",7
2019,Itajaí,Arrasto de parelha,Linguado,"2.978,00",3
2019,Itajaí,Arrasto de parelha,Maria-mole,"65.434,00",5
2019,Itajaí,Arrasto de parelha,Miracéu,"137,00",2
2019,Itajaí,Arrasto de parelha,Mistura,"21.500,00",5
2019,Itajaí,Arrasto de parelha,Olho-de-cão,"4.110,00",3
2019,Itajaí,Arrasto de parelha,Pargo-rosa,"36,00",1
2019,Itajaí,Arrasto de parelha,Paru,"575,00",3
2019,Itajaí,Arrasto de parelha,Peixe-porco,"37.038,00",6
2019,Itajaí,Arrasto de parelha,Pescada,"1.494,00",2
2019,Itajaí,Arrasto de parelha,Pescada-amarela,"100,00",1
2019,Itajaí,Arrasto de parelha,Pescada-branca,"1.220,00",2
2019,Itajaí,Arrasto de parelha,Pescadinha-real,"120,00",1
2019,Itajaí,Arrasto de parelha,Tira-vira,"74,00",1
2019,Itajaí,Arrasto duplo,Abrótea,"62.981,00",53
2019,Itajaí,Arrasto duplo,Abrótea-de-fundo,"289.100,00",16
2019,Itajaí,Arrasto duplo,Batata,"307,00",2
2019,Itajaí,Arrasto duplo,Betara,"18.560,00",27
2019,Itajaí,Arrasto duplo,Cabra,"140.290,00",46
2019,Itajaí,Arrasto duplo,Cação-gato,"200,00",1
2019,Itajaí,Arrasto duplo,Calamar-argentino,"10.800,00",3
2019,Itajaí,Arrasto duplo,Camarão-barba-ruça,"30.310,00",8
2019,Itajaí,Arrasto duplo,Camarão-cristalino,"17.800,00",10
2019,Itajaí,Arrasto duplo,Camarão-rosa,"81.553,00",58
2019,Itajaí,Arrasto duplo,Camarão-santana,"10.720,00",7
2019,Itajaí,Arrasto duplo,Camarão-sete-barbas,"28.573,00",7
2019,Itajaí,Arrasto duplo,Castanha,"53.700,00",26
2019,Itajaí,Arrasto duplo,Congro,"2.300,00",2
2019,Itajaí,Arrasto duplo,Congro-rosa,"36.740,00",21
2019,Itajaí,Arrasto duplo,Corcoroca,"100,00",1
2019,Itajaí,Arrasto duplo,Corvina,"28.230,00",31
2019,Itajaí,Arrasto duplo,Emplastro,"34.350,00",40
2019,Itajaí,Arrasto duplo,Enguia,"300,00",1
2019,Itajaí,Arrasto duplo,Espada,"2.100,00",2
2019,Itajaí,Arrasto duplo,Goete,"7.520,00",8
2019,Itajaí,Arrasto duplo,Gordinho,"600,00",4
2019,Itajaí,Arrasto duplo,Linguado,"123.512,00",45
2019,Itajaí,Arrasto duplo,Linguado-areia,"34.050,00",30
2019,Itajaí,Arrasto duplo,Linguado-vermelho,"3.700,00",2
2019,Itajaí,Arrasto duplo,Lula,"45.951,00",34
2019,Itajaí,Arrasto duplo,Mangangá,"3.500,00",3
2019,Itajaí,Arrasto duplo,Maria-luiza,"2.500,00",1
2019,Itajaí,Arrasto duplo,Maria-mole,"44.080,00",26
2019,Itajaí,Arrasto duplo,Merluza,"74.980,00",23
2019,Itajaí,Arrasto duplo,Mistura,"122.210,00",75
2019,Itajaí,Arrasto duplo,Namorado,"180,00",2
2019,Itajaí,Arrasto duplo,Olho-de-cão,"500,00",1
2019,Itajaí,Arrasto duplo,Papa-moscas,"1.000,00",1
2019,Itajaí,Arrasto duplo,Pargo-rosa,"100,00",1
2019,Itajaí,Arrasto duplo,Peixe-porco,"1.800,00",3
2019,Itajaí,Arrasto duplo,Peixe-sapo,"17.900,00",25
2019,Itajaí,Arrasto duplo,Pescada,"2.700,00",2
2019,Itajaí,Arrasto duplo,Pescada-amarela,"470,00",3
2019,Itajaí,Arrasto duplo,Pescadinha-real,"1.600,00",2
2019,Itajaí,Arrasto duplo,Pitú,"9.228,00",11
2019,Itajaí,Arrasto duplo,Polvo,"3.590,00",11
2019,Itajaí,Arrasto duplo,Sapateira,"2.150,00",12
2019,Itajaí,Arrasto duplo,Tira-vira,"21.950,00",30
2019,Itajaí,Arrasto duplo,Trilha,"2.320,00",13
2019,Itajaí,Arrasto simples,Abrótea,"1.000,00",1
2019,Itajaí,Arrasto simples,Abrótea-de-fundo,"2.250,00",2
2019,Itajaí,Arrasto simples,Batata,"250,00",1
2019,Itajaí,Arrasto simples,Cabra,"545.840,00",15
2019,Itajaí,Arrasto simples,Cação-bagre,"2.000,00",1
2019,Itajaí,Arrasto simples,Cação-gato,"1.000,00",1
2019,Itajaí,Arrasto simples,Castanha,"25.500,00",5
2019,Itajaí,Arrasto simples,Congro-rosa,"450,00",2
2019,Itajaí,Arrasto simples,Corvina,"6.000,00",2
2019,Itajaí,Arrasto simples,Emplastro,"50.500,00",10
2019,Itajaí,Arrasto simples,Goete,"11.000,00",2
2019,Itajaí,Arrasto simples,Linguado,"2.500,00",1
2019,Itajaí,Arrasto simples,Linguado-areia,"14.000,00",5
2019,Itajaí,Arrasto simples,Maria-mole,"5.000,00",1
2019,Itajaí,Arrasto simples,Mistura,"82.000,00",12
2019,Itajaí,Arrasto simples,Olho-de-cão,"1.000,00",1
2019,Itajaí,Arrasto simples,Pargo-rosa,"250,00",1
2019,Itajaí,Arrasto simples,Peixe-porco,"17.840,00",1
2019,Itajaí,Arrasto simples,Peixe-sapo,"200,00",1
2019,Itajaí,Arrasto simples,Pescada-amarela,"500,00",1
2019,Itajaí,Arrasto simples,Tira-vira,"1.200,00",2
2019,Itajaí,Arrasto simples,Trilha,"6.000,00",3
2019,Laguna,Arrasto de parelha,Abrótea,"20.760,00",3
2019,Laguna,Arrasto de parelha,Betara,"4.940,00",4
2019,Laguna,Arrasto de parelha,Castanha,"28.080,00",4
2019,Laguna,Arrasto de parelha,Corcoroca,"7.620,00",4
2019,Laguna,Arrasto de parelha,Corvina,"37.380,00",4
2019,Laguna,Arrasto de parelha,Espada,"5.120,00",3
2019,Laguna,Arrasto de parelha,Goete,"3.420,00",2
2019,Laguna,Arrasto de parelha,Gordinho,"9.560,00",3
2019,Laguna,Arrasto de parelha,Linguado,"4.000,00",4
2019,Laguna,Arrasto de parelha,Maria-mole,"47.460,00",4
2019,Laguna,Arrasto de parelha,Miracéu,"960,00",1
2019,Laguna,Arrasto de parelha,Não discriminado,"33.600,00",1
2019,Laguna,Arrasto de parelha,Pescada,"39.300,00",4
2019,Navegantes,Arrasto de parelha,Abrótea,"19.535,00",14
2019,Navegantes,Arrasto de parelha,Batata-da-pedra,"115,00",1
2019,Navegantes,Arrasto de parelha,Betara,"39.690,00",22
2019,Navegantes,Arrasto de parelha,Cabra,"39.435,00",22
2019,Navegantes,Arrasto de parelha,Camarão-rosa,"940,00",1
2019,Navegantes,Arrasto de parelha,Castanha,"573.720,00",33
2019,Navegantes,Arrasto de parelha,Corcoroca,"6.400,00",6
2019,Navegantes,Arrasto de parelha,Corvina,"956.300,00",69
2019,Navegantes,Arrasto de parelha,Espada,"21.180,00",15
2019,Navegantes,Arrasto de parelha,Galo,"10.420,00",6
2019,Navegantes,Arrasto de parelha,Goete,"532.095,00",52
2019,Navegantes,Arrasto de parelha,Gordinho,"84.120,00",22
2019,Navegantes,Arrasto de parelha,Guaivira,"1.000,00",1
2019,Navegantes,Arrasto de parelha,Linguado,"13.950,00",19
2019,Navegantes,Arrasto de parelha,Lula,"4.000,00",2
2019,Navegantes,Arrasto de parelha,Maria-mole,"383.015,00",30
2019,Navegantes,Arrasto de parelha,Mistura,"568.000,00",53
2019,Navegantes,Arrasto de parelha,Não discriminado,"925.220,00",19
2019,Navegantes,Arrasto de parelha,Olho-de-cão,"41.400,00",18
2019,Navegantes,Arrasto de parelha,Palombeta,"26.000,00",8
2019,Navegantes,Arrasto de parelha,Paru,"350,00",2
2019,Navegantes,Arrasto de parelha,Peixe-porco,"372.730,00",31
2019,Navegantes,Arrasto de parelha,Pescada,"2.000,00",1
2019,Navegantes,Arrasto de parelha,Pescada-amarela,"113.195,00",19
2019,Navegantes,Arrasto de parelha,Pescada-bicuda,"3.000,00",3
